Date,Portfolio,Return,"Rolling VaR (95%, 252D)","Rolling ES (95%, 252D)",VaR Breach,ES Breach
2018-12-19,Equal Weighted Portfolio,-0.026629600457839464,0.030474469531235174,0.04594965577092815,False,False
2018-12-20,Equal Weighted Portfolio,-0.021416195239906545,0.030474469531235174,0.04594965577092815,False,False
2018-12-21,Equal Weighted Portfolio,-0.03976176023042895,0.030474469531235174,0.04594965577092815,True,False
2018-12-24,Equal Weighted Portfolio,-0.02290653093959678,0.03316743685697504,0.04656519478765745,False,False
2018-12-26,Equal Weighted Portfolio,0.06906711871686651,0.03316743685697504,0.04656519478765745,False,False
2018-12-27,Equal Weighted Portfolio,-0.003373604645320994,0.03316743685697504,0.04656519478765745,False,False
2018-12-28,Equal Weighted Portfolio,0.0032608018873101718,0.03316743685697504,0.04656519478765745,False,False
2018-12-31,Equal Weighted Portfolio,0.007016735936239172,0.03316743685697504,0.04656519478765745,False,False
2019-01-02,Equal Weighted Portfolio,0.010342747604928149,0.03316743685697504,0.04656519478765745,False,False
2019-01-03,Equal Weighted Portfolio,-0.05010751650514251,0.03316743685697504,0.04656519478765745,True,True
2019-01-04,Equal Weighted Portfolio,0.051423159781252364,0.03594338307365862,0.04773593149320625,False,False
2019-01-07,Equal Weighted Portfolio,0.01683538729946841,0.03594338307365862,0.04773593149320625,False,False
2019-01-08,Equal Weighted Portfolio,0.005083096966813041,0.03594338307365862,0.04773593149320625,False,False
2019-01-09,Equal Weighted Portfolio,0.01023141994472403,0.03594338307365862,0.04773593149320625,False,False
2019-01-10,Equal Weighted Portfolio,0.001880030112950304,0.03594338307365862,0.04773593149320625,False,False
2019-01-11,Equal Weighted Portfolio,-0.002896744537259211,0.03594338307365862,0.04773593149320625,False,False
2019-01-14,Equal Weighted Portfolio,-0.007514524060798755,0.03594338307365862,0.04773593149320625,False,False
2019-01-15,Equal Weighted Portfolio,0.02244348430316987,0.03594338307365862,0.04773593149320625,False,False
2019-01-16,Equal Weighted Portfolio,0.0035839004444443217,0.03594338307365862,0.04773593149320625,False,False
2019-01-17,Equal Weighted Portfolio,0.009235472751472918,0.03594338307365862,0.04773593149320625,False,False
2019-01-18,Equal Weighted Portfolio,0.01298239937744321,0.03594338307365862,0.04773593149320625,False,False
2019-01-22,Equal Weighted Portfolio,-0.03125951572054704,0.03594338307365862,0.04773593149320625,False,False
2019-01-23,Equal Weighted Portfolio,0.0053626859088048645,0.03594338307365862,0.04773593149320625,False,False
2019-01-24,Equal Weighted Portfolio,0.01042080904119098,0.03594338307365862,0.04773593149320625,False,False
2019-01-25,Equal Weighted Portfolio,0.016453968567154576,0.03594338307365862,0.04773593149320625,False,False
2019-01-28,Equal Weighted Portfolio,-0.04114595069307021,0.03594338307365862,0.04773593149320625,True,False
2019-01-29,Equal Weighted Portfolio,-0.02257741069744936,0.038371145530975814,0.048036899248997275,False,False
2019-01-30,Equal Weighted Portfolio,0.04411829908510963,0.038371145530975814,0.048036899248997275,False,False
2019-01-31,Equal Weighted Portfolio,0.01783070693267326,0.038371145530975814,0.048036899248997275,False,False
2019-02-01,Equal Weighted Portfolio,-0.013470908090379496,0.038371145530975814,0.048036899248997275,False,False
2019-02-04,Equal Weighted Portfolio,0.022431162218460355,0.038371145530975814,0.048036899248997275,False,False
2019-02-05,Equal Weighted Portfolio,0.012704734533329144,0.038371145530975814,0.048036899248997275,False,False
2019-02-06,Equal Weighted Portfolio,-0.005687518117610657,0.038371145530975814,0.048036899248997275,False,False
2019-02-07,Equal Weighted Portfolio,-0.01863499596702691,0.03594338307365862,0.04737121111413142,False,False
2019-02-08,Equal Weighted Portfolio,-0.0018917577238452444,0.03594338307365862,0.04737121111413142,False,False
2019-02-11,Equal Weighted Portfolio,-0.0039257083653265745,0.03594338307365862,0.04737121111413142,False,False
2019-02-12,Equal Weighted Portfolio,0.022009771444740124,0.03316743685697504,0.04667316377519875,False,False
2019-02-13,Equal Weighted Portfolio,0.001308768656520032,0.03316743685697504,0.04667316377519875,False,False
2019-02-14,Equal Weighted Portfolio,0.0012096012400329983,0.03316743685697504,0.04667316377519875,False,False
2019-02-15,Equal Weighted Portfolio,0.0024195322264185526,0.03316743685697504,0.04667316377519875,False,False
2019-02-19,Equal Weighted Portfolio,0.002939739643054584,0.03316743685697504,0.04667316377519875,False,False
2019-02-20,Equal Weighted Portfolio,0.001161539708219084,0.03316743685697504,0.04667316377519875,False,False
2019-02-21,Equal Weighted Portfolio,-0.003766181455071882,0.03316743685697504,0.04667316377519875,False,False
2019-02-22,Equal Weighted Portfolio,0.013415749704041247,0.03316743685697504,0.04667316377519875,False,False
2019-02-25,Equal Weighted Portfolio,0.0019479389374779776,0.03316743685697504,0.04667316377519875,False,False
2019-02-26,Equal Weighted Portfolio,0.0009403534321194675,0.03316743685697504,0.04667316377519875,False,False
2019-02-27,Equal Weighted Portfolio,-0.001131991081615502,0.03316743685697504,0.04667316377519875,False,False
2019-02-28,Equal Weighted Portfolio,-0.0029522275487791298,0.03316743685697504,0.04667316377519875,False,False
2019-03-01,Equal Weighted Portfolio,0.013487752557493193,0.03316743685697504,0.04667316377519875,False,False
2019-03-04,Equal Weighted Portfolio,0.005065500046261939,0.03316743685697504,0.04667316377519875,False,False
2019-03-05,Equal Weighted Portfolio,0.00034516308844159113,0.03316743685697504,0.04667316377519875,False,False
2019-03-06,Equal Weighted Portfolio,-0.010265408748185535,0.03316743685697504,0.04667316377519875,False,False
2019-03-07,Equal Weighted Portfolio,-0.016086694346849263,0.03316743685697504,0.04667316377519875,False,False
2019-03-08,Equal Weighted Portfolio,0.0017369976182322056,0.03316743685697504,0.04667316377519875,False,False
2019-03-11,Equal Weighted Portfolio,0.037070070863011576,0.03316743685697504,0.04667316377519875,False,False
2019-03-12,Equal Weighted Portfolio,0.0086236456674893,0.03316743685697504,0.04667316377519875,False,False
2019-03-13,Equal Weighted Portfolio,0.012077361640151763,0.03316743685697504,0.04667316377519875,False,False
2019-03-14,Equal Weighted Portfolio,-0.0030941896700781516,0.03316743685697504,0.04667316377519875,False,False
2019-03-15,Equal Weighted Portfolio,0.012956208264962089,0.03316743685697504,0.04667316377519875,False,False
2019-03-18,Equal Weighted Portfolio,0.007338637110682546,0.03316743685697504,0.04667316377519875,False,False
2019-03-19,Equal Weighted Portfolio,0.011279122507568906,0.03316743685697504,0.04667316377519875,False,False
2019-03-20,Equal Weighted Portfolio,0.008247062823150908,0.03316743685697504,0.04667316377519875,False,False
2019-03-21,Equal Weighted Portfolio,0.026585405743253878,0.03316743685697504,0.04667316377519875,False,False
2019-03-22,Equal Weighted Portfolio,-0.02663675375876966,0.03316743685697504,0.04667316377519875,False,False
2019-03-25,Equal Weighted Portfolio,-0.006565799257032467,0.03316743685697504,0.04667316377519875,False,False
2019-03-26,Equal Weighted Portfolio,0.0015807720796914945,0.03316743685697504,0.04667316377519875,False,False
2019-03-27,Equal Weighted Portfolio,-0.004536594088054669,0.03316743685697504,0.04667316377519875,False,False
2019-03-28,Equal Weighted Portfolio,0.0014912891480620251,0.03316743685697504,0.04667316377519875,False,False
2019-03-29,Equal Weighted Portfolio,0.007289064657788868,0.03148462250212745,0.04553729799179543,False,False
2019-04-01,Equal Weighted Portfolio,0.013575268452939904,0.03148462250212745,0.04553729799179543,False,False
2019-04-02,Equal Weighted Portfolio,0.004974474875418267,0.03148462250212745,0.04553729799179543,False,False
2019-04-03,Equal Weighted Portfolio,0.010467514365816433,0.029388087670443205,0.045498818200072275,False,False
2019-04-04,Equal Weighted Portfolio,0.0002532453486486121,0.029388087670443205,0.045498818200072275,False,False
2019-04-05,Equal Weighted Portfolio,0.005817918508061815,0.029388087670443205,0.045498818200072275,False,False
2019-04-08,Equal Weighted Portfolio,0.004914738118738816,0.029388087670443205,0.045498818200072275,False,False
2019-04-09,Equal Weighted Portfolio,-0.006932562869265225,0.029388087670443205,0.045498818200072275,False,False
2019-04-10,Equal Weighted Portfolio,0.007721720633743612,0.029388087670443205,0.045498818200072275,False,False
2019-04-11,Equal Weighted Portfolio,-0.0019585936135332774,0.029388087670443205,0.045498818200072275,False,False
2019-04-12,Equal Weighted Portfolio,0.0014427419851857474,0.029388087670443205,0.045498818200072275,False,False
2019-04-15,Equal Weighted Portfolio,-0.004334821897997343,0.029388087670443205,0.045498818200072275,False,False
2019-04-16,Equal Weighted Portfolio,0.006315690036460975,0.029388087670443205,0.045498818200072275,False,False
2019-04-17,Equal Weighted Portfolio,0.006265119078523784,0.029388087670443205,0.045498818200072275,False,False
2019-04-18,Equal Weighted Portfolio,0.0019586039583624256,0.029388087670443205,0.045498818200072275,False,False
2019-04-22,Equal Weighted Portfolio,0.008388639559571455,0.029388087670443205,0.045498818200072275,False,False
2019-04-23,Equal Weighted Portfolio,0.014313815546048715,0.029388087670443205,0.045498818200072275,False,False
2019-04-24,Equal Weighted Portfolio,-0.004111018753529994,0.029388087670443205,0.045498818200072275,False,False
2019-04-25,Equal Weighted Portfolio,0.001590477967028602,0.029388087670443205,0.045498818200072275,False,False
2019-04-26,Equal Weighted Portfolio,-0.002777859532263371,0.029388087670443205,0.045498818200072275,False,False
2019-04-29,Equal Weighted Portfolio,0.002681434328409416,0.029388087670443205,0.045498818200072275,False,False
2019-04-30,Equal Weighted Portfolio,-0.01733173146174487,0.029388087670443205,0.045498818200072275,False,False
2019-05-01,Equal Weighted Portfolio,7.591836012972272e-05,0.029388087670443205,0.045498818200072275,False,False
2019-05-02,Equal Weighted Portfolio,-0.0029550621361767115,0.029388087670443205,0.045498818200072275,False,False
2019-05-03,Equal Weighted Portfolio,0.016958539395729087,0.029388087670443205,0.045498818200072275,False,False
2019-05-06,Equal Weighted Portfolio,-0.008246210802950849,0.029388087670443205,0.045498818200072275,False,False
2019-05-07,Equal Weighted Portfolio,-0.022591938653771893,0.029388087670443205,0.045498818200072275,False,False
2019-05-08,Equal Weighted Portfolio,-0.0007108927644961626,0.029388087670443205,0.045498818200072275,False,False
2019-05-09,Equal Weighted Portfolio,-0.008987871054750497,0.029388087670443205,0.045498818200072275,False,False
2019-05-10,Equal Weighted Portfolio,-0.002499081398471814,0.029388087670443205,0.045498818200072275,False,False
2019-05-13,Equal Weighted Portfolio,-0.042515797987812395,0.029388087670443205,0.045498818200072275,True,False
2019-05-14,Equal Weighted Portfolio,0.009801099023643522,0.03289230634615453,0.04636468606678498,False,False
2019-05-15,Equal Weighted Portfolio,0.013361535815534809,0.03289230634615453,0.04636468606678498,False,False
2019-05-16,Equal Weighted Portfolio,0.010932989153913098,0.03289230634615453,0.04636468606678498,False,False
2019-05-17,Equal Weighted Portfolio,-0.013913415252010465,0.03289230634615453,0.04636468606678498,False,False
2019-05-20,Equal Weighted Portfolio,-0.02035895966911625,0.03289230634615453,0.04636468606678498,False,False
2019-05-21,Equal Weighted Portfolio,0.011011284233567988,0.03289230634615453,0.04636468606678498,False,False
2019-05-22,Equal Weighted Portfolio,-0.006025686974677957,0.03289230634615453,0.04636468606678498,False,False
2019-05-23,Equal Weighted Portfolio,-0.018763994449199385,0.03289230634615453,0.04636468606678498,False,False
2019-05-24,Equal Weighted Portfolio,-0.0040396100296097755,0.03289230634615453,0.04636468606678498,False,False
2019-05-28,Equal Weighted Portfolio,-0.001899019168914795,0.03289230634615453,0.04636468606678498,False,False
2019-05-29,Equal Weighted Portfolio,-0.012057090357168065,0.03289230634615453,0.04636468606678498,False,False
2019-05-30,Equal Weighted Portfolio,0.0007266726659181043,0.03289230634615453,0.04636468606678498,False,False
2019-05-31,Equal Weighted Portfolio,-0.01923561887488965,0.03289230634615453,0.04636468606678498,False,False
2019-06-03,Equal Weighted Portfolio,-0.0322082366704306,0.03289230634615453,0.04636468606678498,False,False
2019-06-04,Equal Weighted Portfolio,0.034244123228210376,0.0334141028685905,0.04636468606678498,False,False
2019-06-05,Equal Weighted Portfolio,0.004135750316898812,0.0334141028685905,0.04636468606678498,False,False
2019-06-06,Equal Weighted Portfolio,0.011869845463148242,0.0334141028685905,0.04636468606678498,False,False
2019-06-07,Equal Weighted Portfolio,0.02313575823331413,0.0334141028685905,0.04636468606678498,False,False
2019-06-10,Equal Weighted Portfolio,0.017374982062726474,0.0334141028685905,0.04636468606678498,False,False
2019-06-11,Equal Weighted Portfolio,0.004710520196664226,0.0334141028685905,0.04636468606678498,False,False
2019-06-12,Equal Weighted Portfolio,-0.008809087394364479,0.0334141028685905,0.04636468606678498,False,False
2019-06-13,Equal Weighted Portfolio,0.007834153276427714,0.0334141028685905,0.04636468606678498,False,False
2019-06-14,Equal Weighted Portfolio,-0.00683490700015681,0.0334141028685905,0.04636468606678498,False,False
2019-06-17,Equal Weighted Portfolio,0.005404149095738032,0.0334141028685905,0.04636468606678498,False,False
2019-06-18,Equal Weighted Portfolio,0.02266547784291393,0.0334141028685905,0.04636468606678498,False,False
2019-06-19,Equal Weighted Portfolio,0.0010640083929031043,0.0334141028685905,0.04636468606678498,False,False
2019-06-20,Equal Weighted Portfolio,0.007378443250723343,0.0334141028685905,0.04636468606678498,False,False
2019-06-21,Equal Weighted Portfolio,-0.002525729370956831,0.0334141028685905,0.04636468606678498,False,False
2019-06-24,Equal Weighted Portfolio,0.0013057710038648863,0.0334141028685905,0.04636468606678498,False,False
2019-06-25,Equal Weighted Portfolio,-0.01984494653649982,0.0334141028685905,0.04636468606678498,False,False
2019-06-26,Equal Weighted Portfolio,0.016224230822282817,0.0334141028685905,0.04636468606678498,False,False
2019-06-27,Equal Weighted Portfolio,0.005231742376048421,0.0334141028685905,0.04636468606678498,False,False
2019-06-28,Equal Weighted Portfolio,-0.0010881225807663152,0.0334141028685905,0.04636468606678498,False,False
2019-07-01,Equal Weighted Portfolio,0.014767922913035704,0.0334141028685905,0.04636468606678498,False,False
2019-07-02,Equal Weighted Portfolio,0.00143919960395833,0.0334141028685905,0.04636468606678498,False,False
2019-07-03,Equal Weighted Portfolio,0.005931189311098173,0.0334141028685905,0.04636468606678498,False,False
2019-07-05,Equal Weighted Portfolio,-0.0016667021769722012,0.0334141028685905,0.04636468606678498,False,False
2019-07-08,Equal Weighted Portfolio,-0.009763133440607797,0.0334141028685905,0.04636468606678498,False,False
2019-07-09,Equal Weighted Portfolio,0.005822046097241107,0.0334141028685905,0.04636468606678498,False,False
2019-07-10,Equal Weighted Portfolio,0.013222037517808927,0.0334141028685905,0.04636468606678498,False,False
2019-07-11,Equal Weighted Portfolio,0.006147745376115598,0.0334141028685905,0.04636468606678498,False,False
2019-07-12,Equal Weighted Portfolio,0.004971914279205647,0.0334141028685905,0.04636468606678498,False,False
2019-07-15,Equal Weighted Portfolio,0.0034171170660743933,0.0334141028685905,0.04636468606678498,False,False
2019-07-16,Equal Weighted Portfolio,-0.004073778829140485,0.0334141028685905,0.04636468606678498,False,False
2019-07-17,Equal Weighted Portfolio,-0.0021900571404481323,0.0334141028685905,0.04636468606678498,False,False
2019-07-18,Equal Weighted Portfolio,0.001623842772659101,0.0334141028685905,0.04636468606678498,False,False
2019-07-19,Equal Weighted Portfolio,-0.00892185789910085,0.0334141028685905,0.04636468606678498,False,False
2019-07-22,Equal Weighted Portfolio,0.014199792297936975,0.0334141028685905,0.04636468606678498,False,False
2019-07-23,Equal Weighted Portfolio,0.010195456685977211,0.0334141028685905,0.04636468606678498,False,False
2019-07-24,Equal Weighted Portfolio,0.004474179301684411,0.0334141028685905,0.04636468606678498,False,False
2019-07-25,Equal Weighted Portfolio,-0.01194342550417038,0.0334141028685905,0.04636468606678498,False,False
2019-07-26,Equal Weighted Portfolio,0.022064968466984934,0.0334141028685905,0.04636468606678498,False,False
2019-07-29,Equal Weighted Portfolio,-0.0037655356329624693,0.0334141028685905,0.04636468606678498,False,False
2019-07-30,Equal Weighted Portfolio,-0.004860459999509592,0.0334141028685905,0.04636468606678498,False,False
2019-07-31,Equal Weighted Portfolio,-0.014130724758687953,0.0334141028685905,0.04636468606678498,False,False
2019-08-01,Equal Weighted Portfolio,-0.008693727936785068,0.0334141028685905,0.04636468606678498,False,False
2019-08-02,Equal Weighted Portfolio,-0.016378483059586047,0.0334141028685905,0.04636468606678498,False,False
2019-08-05,Equal Weighted Portfolio,-0.04357949286152112,0.0334141028685905,0.04636468606678498,True,False
2019-08-06,Equal Weighted Portfolio,0.01523873664112978,0.03594338307365862,0.04703326710743982,False,False
2019-08-07,Equal Weighted Portfolio,0.0062825070304924685,0.03594338307365862,0.04703326710743982,False,False
2019-08-08,Equal Weighted Portfolio,0.025080325971463636,0.03594338307365862,0.04703326710743982,False,False
2019-08-09,Equal Weighted Portfolio,-0.014052313090202185,0.03594338307365862,0.04703326710743982,False,False
2019-08-12,Equal Weighted Portfolio,-0.011583526419492986,0.03594338307365862,0.04703326710743982,False,False
2019-08-13,Equal Weighted Portfolio,0.02694102076487846,0.03594338307365862,0.04703326710743982,False,False
2019-08-14,Equal Weighted Portfolio,-0.03187831791972944,0.03594338307365862,0.04703326710743982,False,False
2019-08-15,Equal Weighted Portfolio,-0.0011734963581776058,0.03594338307365862,0.04703326710743982,False,False
2019-08-16,Equal Weighted Portfolio,0.02651393267181619,0.03594338307365862,0.04703326710743982,False,False
2019-08-19,Equal Weighted Portfolio,0.027310956753302574,0.03594338307365862,0.04703326710743982,False,False
2019-08-20,Equal Weighted Portfolio,-0.009313440983150168,0.03594338307365862,0.04703326710743982,False,False
2019-08-21,Equal Weighted Portfolio,0.012308065613655116,0.03594338307365862,0.04703326710743982,False,False
2019-08-22,Equal Weighted Portfolio,-0.0036923249803514804,0.03594338307365862,0.04703326710743982,False,False
2019-08-23,Equal Weighted Portfolio,-0.03868908773214985,0.03594338307365862,0.04703326710743982,True,False
2019-08-26,Equal Weighted Portfolio,0.01585222214430031,0.03788844290675023,0.047145245404698506,False,False
2019-08-27,Equal Weighted Portfolio,-0.007216270277817127,0.03788844290675023,0.047145245404698506,False,False
2019-08-28,Equal Weighted Portfolio,0.0013764822753776773,0.03788844290675023,0.047145245404698506,False,False
2019-08-29,Equal Weighted Portfolio,0.020572885285869758,0.03788844290675023,0.047145245404698506,False,False
2019-08-30,Equal Weighted Portfolio,-0.0019524162748564278,0.03788844290675023,0.047145245404698506,False,False
2019-09-03,Equal Weighted Portfolio,-0.01133306403992902,0.03788844290675023,0.047145245404698506,False,False
2019-09-04,Equal Weighted Portfolio,0.014755970390714346,0.03788844290675023,0.047145245404698506,False,False
2019-09-05,Equal Weighted Portfolio,0.029967207030586668,0.03788844290675023,0.047145245404698506,False,False
2019-09-06,Equal Weighted Portfolio,-0.004436644215837537,0.03788844290675023,0.047145245404698506,False,False
2019-09-09,Equal Weighted Portfolio,0.000330802052578516,0.03788844290675023,0.047145245404698506,False,False
2019-09-10,Equal Weighted Portfolio,0.0023225661933110597,0.03788844290675023,0.047145245404698506,False,False
2019-09-11,Equal Weighted Portfolio,0.010291269908731773,0.03788844290675023,0.047145245404698506,False,False
2019-09-12,Equal Weighted Portfolio,0.006108159137378189,0.03788844290675023,0.047145245404698506,False,False
2019-09-13,Equal Weighted Portfolio,-0.006306784001390665,0.03788844290675023,0.047145245404698506,False,False
2019-09-16,Equal Weighted Portfolio,-0.007050003114882308,0.03788844290675023,0.047145245404698506,False,False
2019-09-17,Equal Weighted Portfolio,0.004515119656449085,0.03788844290675023,0.047145245404698506,False,False
2019-09-18,Equal Weighted Portfolio,0.0022887091157324678,0.03788844290675023,0.047145245404698506,False,False
2019-09-19,Equal Weighted Portfolio,0.0001457583586951471,0.03788844290675023,0.047145245404698506,False,False
2019-09-20,Equal Weighted Portfolio,-0.014458064725859865,0.03788844290675023,0.047145245404698506,False,False
2019-09-23,Equal Weighted Portfolio,0.002648114083737086,0.03788844290675023,0.047145245404698506,False,False
2019-09-24,Equal Weighted Portfolio,-0.013492383139404441,0.03788844290675023,0.047145245404698506,False,False
2019-09-25,Equal Weighted Portfolio,0.02019180508238292,0.03788844290675023,0.047145245404698506,False,False
2019-09-26,Equal Weighted Portfolio,-0.00581727509340686,0.03788844290675023,0.047145245404698506,False,False
2019-09-27,Equal Weighted Portfolio,-0.014140599326524296,0.03788844290675023,0.047145245404698506,False,False
2019-09-30,Equal Weighted Portfolio,0.00950273580239689,0.03788844290675023,0.047145245404698506,False,False
2019-10-01,Equal Weighted Portfolio,-0.004656788354249253,0.03788844290675023,0.047145245404698506,False,False
2019-10-02,Equal Weighted Portfolio,-0.016956509743257908,0.03788844290675023,0.047145245404698506,False,False
2019-10-03,Equal Weighted Portfolio,0.016888677725984014,0.03788844290675023,0.047145245404698506,False,False
2019-10-04,Equal Weighted Portfolio,0.014365547348470332,0.03788844290675023,0.047145245404698506,False,False
2019-10-07,Equal Weighted Portfolio,0.0001679429272552599,0.03788844290675023,0.047145245404698506,False,False
2019-10-08,Equal Weighted Portfolio,-0.01836741482517508,0.03788844290675023,0.047145245404698506,False,False
2019-10-09,Equal Weighted Portfolio,0.014208942194215935,0.03788844290675023,0.047145245404698506,False,False
2019-10-10,Equal Weighted Portfolio,0.007364651151540459,0.03788844290675023,0.047145245404698506,False,False
2019-10-11,Equal Weighted Portfolio,0.011865494182852123,0.03788844290675023,0.047145245404698506,False,False
2019-10-14,Equal Weighted Portfolio,0.0009055421948582333,0.03594338307365862,0.04558596184462957,False,False
2019-10-15,Equal Weighted Portfolio,0.020795009870207284,0.03594338307365862,0.04558596184462957,False,False
2019-10-16,Equal Weighted Portfolio,-0.0034075372500974813,0.03594338307365862,0.04558596184462957,False,False
2019-10-17,Equal Weighted Portfolio,0.0024808269655144156,0.03594338307365862,0.04558596184462957,False,False
2019-10-18,Equal Weighted Portfolio,-0.010778689802438613,0.03594338307365862,0.04558596184462957,False,False
2019-10-21,Equal Weighted Portfolio,0.014058054545327847,0.03594338307365862,0.04558596184462957,False,False
2019-10-22,Equal Weighted Portfolio,-0.00661164252551385,0.03594338307365862,0.04558596184462957,False,False
2019-10-23,Equal Weighted Portfolio,0.005652865438146915,0.03594338307365862,0.04558596184462957,False,False
2019-10-24,Equal Weighted Portfolio,0.008485770875502086,0.03594338307365862,0.04558596184462957,False,False
2019-10-25,Equal Weighted Portfolio,0.009867085077197047,0.03594338307365862,0.04558596184462957,False,False
2019-10-28,Equal Weighted Portfolio,0.014840627108371774,0.0334141028685905,0.0437651352415871,False,False
2019-10-29,Equal Weighted Portfolio,-0.016117101631976927,0.0334141028685905,0.0437651352415871,False,False
2019-10-30,Equal Weighted Portfolio,0.00429663666252269,0.03202678135754496,0.043559004267542674,False,False
2019-10-31,Equal Weighted Portfolio,0.00029484997417537125,0.03153797671017911,0.042580896421061845,False,False
2019-11-01,Equal Weighted Portfolio,0.011553705063768228,0.03153797671017911,0.042580896421061845,False,False
2019-11-04,Equal Weighted Portfolio,0.014521394799943056,0.03153797671017911,0.042580896421061845,False,False
2019-11-05,Equal Weighted Portfolio,-0.0014823003672214787,0.03153797671017911,0.042580896421061845,False,False
2019-11-06,Equal Weighted Portfolio,-0.0030524314422099687,0.03153797671017911,0.042580896421061845,False,False
2019-11-07,Equal Weighted Portfolio,0.005068111681325216,0.03153797671017911,0.042580896421061845,False,False
2019-11-08,Equal Weighted Portfolio,0.002490748168137791,0.03153797671017911,0.042580896421061845,False,False
2019-11-11,Equal Weighted Portfolio,-0.001276926911089138,0.03153797671017911,0.042580896421061845,False,False
2019-11-12,Equal Weighted Portfolio,0.0031615981021446025,0.03153797671017911,0.042580896421061845,False,False
2019-11-13,Equal Weighted Portfolio,-0.001672537978038302,0.03153797671017911,0.042580896421061845,False,False
2019-11-14,Equal Weighted Portfolio,0.0030481915565530706,0.029286370918786116,0.041548692524749145,False,False
2019-11-15,Equal Weighted Portfolio,0.0014648259877040985,0.029286370918786116,0.041548692524749145,False,False
2019-11-18,Equal Weighted Portfolio,0.008802237198937269,0.029286370918786116,0.041548692524749145,False,False
2019-11-19,Equal Weighted Portfolio,-0.005345865359499192,0.029286370918786116,0.041548692524749145,False,False
2019-11-20,Equal Weighted Portfolio,-0.0023229336109314765,0.027102605440128748,0.040813200974715184,False,False
2019-11-21,Equal Weighted Portfolio,-0.003531472044757389,0.026632819443258054,0.03850050469570827,False,False
2019-11-22,Equal Weighted Portfolio,0.0009928234361969766,0.026632819443258054,0.03850050469570827,False,False
2019-11-25,Equal Weighted Portfolio,0.02046070630085106,0.026632819443258054,0.03850050469570827,False,False
2019-11-26,Equal Weighted Portfolio,-0.0006556020708297968,0.026632819443258054,0.03850050469570827,False,False
2019-11-27,Equal Weighted Portfolio,0.006674606479240675,0.026632819443258054,0.03850050469570827,False,False
2019-11-29,Equal Weighted Portfolio,-0.006220318551868176,0.026632819443258054,0.03850050469570827,False,False
2019-12-02,Equal Weighted Portfolio,-0.016079139808281552,0.026632819443258054,0.03850050469570827,False,False
2019-12-03,Equal Weighted Portfolio,-0.005882274819739042,0.026632819443258054,0.03850050469570827,False,False
2019-12-04,Equal Weighted Portfolio,0.007036433645301798,0.026632819443258054,0.03850050469570827,False,False
2019-12-05,Equal Weighted Portfolio,0.0012454616446807118,0.026632819443258054,0.03850050469570827,False,False
2019-12-06,Equal Weighted Portfolio,0.01273604401416666,0.026025363541495605,0.03653668167681661,False,False
2019-12-09,Equal Weighted Portfolio,-0.003114029116083406,0.026025363541495605,0.03653668167681661,False,False
2019-12-10,Equal Weighted Portfolio,0.0015574695337774226,0.024087536563979172,0.0352011537028812,False,False
2019-12-11,Equal Weighted Portfolio,0.006747870054558014,0.024087536563979172,0.0352011537028812,False,False
2019-12-12,Equal Weighted Portfolio,0.010841461891143968,0.024087536563979172,0.0352011537028812,False,False
2019-12-13,Equal Weighted Portfolio,0.00403875979379491,0.024087536563979172,0.0352011537028812,False,False
2019-12-16,Equal Weighted Portfolio,0.008672199683932558,0.024087536563979172,0.0352011537028812,False,False
2019-12-17,Equal Weighted Portfolio,0.00363814024716409,0.022733505182393088,0.03483458071997746,False,False
2019-12-18,Equal Weighted Portfolio,-0.0009323322447605923,0.022583948277794502,0.034608500010062306,False,False
2019-12-19,Equal Weighted Portfolio,0.008551894856905086,0.022583948277794502,0.034608500010062306,False,False
2019-12-20,Equal Weighted Portfolio,0.0034940739172736107,0.0219387421958008,0.03429679310541691,False,False
2019-12-23,Equal Weighted Portfolio,0.003420704730122015,0.021357262631866124,0.03429679310541691,False,False
2019-12-24,Equal Weighted Portfolio,-0.0012211159642613989,0.02007625244617721,0.03280426998531594,False,False
2019-12-26,Equal Weighted Portfolio,0.017485213203922666,0.01950981632261422,0.03256876349277001,False,False
2019-12-27,Equal Weighted Portfolio,-0.0027910331026256953,0.01950981632261422,0.03256876349277001,False,False
2019-12-30,Equal Weighted Portfolio,-0.009159105284202874,0.01950981632261422,0.03256876349277001,False,False
2019-12-31,Equal Weighted Portfolio,0.004400931273673381,0.01950981632261422,0.03256876349277001,False,False
2020-01-02,Equal Weighted Portfolio,0.022154963565770514,0.01950981632261422,0.03256876349277001,False,False
2020-01-03,Equal Weighted Portfolio,-0.011045246151795963,0.01950981632261422,0.03256876349277001,False,False
2020-01-06,Equal Weighted Portfolio,0.010857957039586186,0.018976225440759997,0.030194002136596714,False,False
2020-01-07,Equal Weighted Portfolio,-4.937045033008829e-05,0.018976225440759997,0.030194002136596714,False,False
2020-01-08,Equal Weighted Portfolio,0.006792360930329844,0.018976225440759997,0.030194002136596714,False,False
2020-01-09,Equal Weighted Portfolio,0.012112003728883637,0.018976225440759997,0.030194002136596714,False,False
2020-01-10,Equal Weighted Portfolio,0.00010908281932697794,0.018976225440759997,0.030194002136596714,False,False
2020-01-13,Equal Weighted Portfolio,0.015141649517843716,0.018976225440759997,0.030194002136596714,False,False
2020-01-14,Equal Weighted Portfolio,-0.011311683145079821,0.018976225440759997,0.030194002136596714,False,False
2020-01-15,Equal Weighted Portfolio,-0.0005759832721497161,0.018976225440759997,0.030194002136596714,False,False
