Model,Portfolio,Confidence Level,Tail Probability,Number of Observations,Actual VaR Breaches,Expected VaR Breaches,Breach Rate,Expected Breach Rate,Average Return on Breach Days,Worst Return,Average VaR,Average ES,Kupiec LR Statistic,Kupiec p-value,Test Decision,Interpretation
GARCH-t,Equal Weighted Portfolio,0.95,0.050000000000000044,341,25,17.050000000000015,0.07331378299120235,0.050000000000000044,-0.02775168490810135,-0.06463199648447156,0.022309630177957483,0.03236207476310869,3.43299645361148,0.06390605387693506,Do not reject VaR model,Do not reject: breach frequency is statistically consistent with the VaR confidence level.
GARCH-t,Long-only Global Minimum Variance Portfolio,0.95,0.050000000000000044,341,20,17.050000000000015,0.05865102639296188,0.050000000000000044,-0.025388753727114032,-0.053728903897739724,0.019884262699949366,0.028801994290996596,0.5102284232384875,0.4750399901320147,Do not reject VaR model,Do not reject: breach frequency is statistically consistent with the VaR confidence level.
GARCH-t,Long-only Tangency Portfolio,0.95,0.050000000000000044,341,18,17.050000000000015,0.05278592375366569,0.050000000000000044,-0.043111840498605496,-0.08611190167373023,0.029954960458365622,0.044155223696270396,0.05476460104097214,0.8149707115165858,Do not reject VaR model,Do not reject: breach frequency is statistically consistent with the VaR confidence level.
